,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
1056,Myotis_emarginatus,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Luxembourg,Pauly et al. (2017),"Pauly M, Pir JB, Loesch C, Sausy A, Snoeck CJ, HÃ¼bschen JM, Muller CP. Novel Alphacoronaviruses and Paramyxoviruses Cocirculate with Type 1 and Severe Acute Respiratory System (SARS)-Related Betacoronaviruses in Synanthropic Bats of Luxembourg. Appl Environ Microbiol. 2017 Aug 31;83(18):e01326-17. doi: 10.1128/AEM.01326-17. PMID: 28710271; PMCID: PMC5583486.",Betacoronavirus 1 BtCoV/Myotis emarginatus/LUX/LUX15_A_158/2015,,NA
1057,Myotis_emarginatus,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Luxembourg,Pauly et al. (2017),"Pauly M, Pir JB, Loesch C, Sausy A, Snoeck CJ, HÃ¼bschen JM, Muller CP. Novel Alphacoronaviruses and Paramyxoviruses Cocirculate with Type 1 and Severe Acute Respiratory System (SARS)-Related Betacoronaviruses in Synanthropic Bats of Luxembourg. Appl Environ Microbiol. 2017 Aug 31;83(18):e01326-17. doi: 10.1128/AEM.01326-17. PMID: 28710271; PMCID: PMC5583486.",Betacoronavirus 1 BtCoV/Myotis emarginatus/LUX/LUX15_A_288/2015,,NA
1058,Myotis_emarginatus,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Luxembourg,Pauly et al. (2017),"Pauly M, Pir JB, Loesch C, Sausy A, Snoeck CJ, HÃ¼bschen JM, Muller CP. Novel Alphacoronaviruses and Paramyxoviruses Cocirculate with Type 1 and Severe Acute Respiratory System (SARS)-Related Betacoronaviruses in Synanthropic Bats of Luxembourg. Appl Environ Microbiol. 2017 Aug 31;83(18):e01326-17. doi: 10.1128/AEM.01326-17. PMID: 28710271; PMCID: PMC5583486.",Betacoronavirus 1 BtCoV/Myotis emarginatus/LUX/LUX16_A_192/2016,,NA
1059,Myotis_emarginatus,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Luxembourg,Pauly et al. (2017),"Pauly M, Pir JB, Loesch C, Sausy A, Snoeck CJ, HÃ¼bschen JM, Muller CP. Novel Alphacoronaviruses and Paramyxoviruses Cocirculate with Type 1 and Severe Acute Respiratory System (SARS)-Related Betacoronaviruses in Synanthropic Bats of Luxembourg. Appl Environ Microbiol. 2017 Aug 31;83(18):e01326-17. doi: 10.1128/AEM.01326-17. PMID: 28710271; PMCID: PMC5583486.",Betacoronavirus 1 BtCoV/Myotis emarginatus/LUX/LUX16_A_736/2016,,NA
1060,Myotis_emarginatus,Viruses,Herpesviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Pozo et al. (2016),"Pozo F, Juste J, VÃ¡zquez-MorÃ³n S, Aznar-LÃ³pez C, IbÃ¡Ã±ez C, Garin I, Aihartza J, Casas I, Tenorio A, EchevarrÃ­a JE. Identification of Novel Betaherpesviruses in Iberian Bats Reveals Parallel Evolution. PLoS One. 2016 Dec 30;11(12):e0169153. doi: 10.1371/journal.pone.0169153. PMID: 28036408; PMCID: PMC5201282.",Myotis emarginatus betaherpesvirus 1 MemaBHV1,,NA
1061,Myotis_emarginatus,Viruses,Herpesviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Pozo et al. (2016),"Pozo F, Juste J, VÃ¡zquez-MorÃ³n S, Aznar-LÃ³pez C, IbÃ¡Ã±ez C, Garin I, Aihartza J, Casas I, Tenorio A, EchevarrÃ­a JE. Identification of Novel Betaherpesviruses in Iberian Bats Reveals Parallel Evolution. PLoS One. 2016 Dec 30;11(12):e0169153. doi: 10.1371/journal.pone.0169153. PMID: 28036408; PMCID: PMC5201282.",Myotis emarginatus gammaherpesvirus 1 MemaGHV1,,NA
1062,Myotis_emarginatus,Viruses,Astroviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Hungary,Unpublished,Unpublished,Astrovirus BAstV/Bb1/HUN/2013,,NA
1063,Myotis_emarginatus,Viruses,Astroviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Czech Republic,Unpublished,Unpublished,Bat astrovirus 2(2)/2012/CZE,,NA
1064,Myotis_emarginatus,Viruses,Circoviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Hungary,Unpublished,Unpublished,Circovirus sp. Bb1/Hun/2013,,NA
1065,Myotis_emarginatus,Viruses,Reoviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Slovenia,Unpublished,Unpublished,Mammalian orthoreovirus SI-MRV06,,NA
1066,Myotis_emarginatus,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,France,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. FRA_EPI3_3954_1D_p31,,NA
1067,Myotis_emarginatus,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,France,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. FRA_EPI3_4019_9Eb_p31,,NA
1068,Myotis_emarginatus,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,France,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. FRA_EPI3_4023_10Ab_p31,,NA
1069,Myotis_emarginatus,Viruses,Coronaviridae,NA,NA,NA,Mix,NA,NA,NA,NA,NA,France,Monchatre-Leroy et al. (2017),"Monchatre-Leroy E, BouÃ© F, Boucher JM, Renault C, Moutou F, Ar Gouilh M, Umhang G. Identification of Alpha and Beta Coronavirus in Wildlife Species in France: Bats, Rodents, Rabbits, and Hedgehogs. Viruses. 2017 Nov 29;9(12):364. doi: 10.3390/v9120364. PMID: 29186061; PMCID: PMC5744139.",Alphacoronavirus sp. CS130613,,NA
1070,Myotis_emarginatus,Viruses,Adenoviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Iglesias-Caballero et al. (2018),"Iglesias-Caballero M, Juste J, VÃ¡zquez-MorÃ³n S, Falcon A, Aznar-Lopez C, IbÃ¡Ã±ez C, Pozo F, Ruiz G, Berciano JM, Garin I, Aihartza J, EchevarrÃ­a JE, Casas I. New Adenovirus Groups in Western Palaearctic Bats. Viruses. 2018 Aug 20;10(8):443. doi: 10.3390/v10080443. PMID: 30127258; PMCID: PMC6116233.",Bat adenovirus Mem15_080703OPS,,NA
1071,Myotis_emarginatus,Viruses,Adenoviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Iglesias-Caballero et al. (2018),"Iglesias-Caballero M, Juste J, VÃ¡zquez-MorÃ³n S, Falcon A, Aznar-Lopez C, IbÃ¡Ã±ez C, Pozo F, Ruiz G, Berciano JM, Garin I, Aihartza J, EchevarrÃ­a JE, Casas I. New Adenovirus Groups in Western Palaearctic Bats. Viruses. 2018 Aug 20;10(8):443. doi: 10.3390/v10080443. PMID: 30127258; PMCID: PMC6116233.",Bat adenovirus Mem5_080703OPS,,NA
1072,Myotis_emarginatus,Viruses,Adenoviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Iglesias-Caballero et al. (2018),"Iglesias-Caballero M, Juste J, VÃ¡zquez-MorÃ³n S, Falcon A, Aznar-Lopez C, IbÃ¡Ã±ez C, Pozo F, Ruiz G, Berciano JM, Garin I, Aihartza J, EchevarrÃ­a JE, Casas I. New Adenovirus Groups in Western Palaearctic Bats. Viruses. 2018 Aug 20;10(8):443. doi: 10.3390/v10080443. PMID: 30127258; PMCID: PMC6116233.",Bat adenovirus Mem8_080703OPS,,NA
1073,Myotis_emarginatus,Viruses,Astroviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Italy,Amoroso et al. (2018),"Amoroso MG, Russo D, Lanave G, Cistrone L, Pratelli A, Martella V, Galiero G, Decaro N, Fusco G. Detection and phylogenetic characterization of astroviruses in insectivorous bats from Central-Southern Italy. Zoonoses Public Health. 2018 Sep;65(6):702-710. doi: 10.1111/zph.12484. Epub 2018 Jun 12. PMID: 29896884; PMCID: PMC7165808.",Bat astrovirus AstV/Myotis emarginatus/1915,,NA
1074,Myotis_escalerai,Viruses,Herpesviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Pozo et al. (2016),"Pozo F, Juste J, VÃ¡zquez-MorÃ³n S, Aznar-LÃ³pez C, IbÃ¡Ã±ez C, Garin I, Aihartza J, Casas I, Tenorio A, EchevarrÃ­a JE. Identification of Novel Betaherpesviruses in Iberian Bats Reveals Parallel Evolution. PLoS One. 2016 Dec 30;11(12):e0169153. doi: 10.1371/journal.pone.0169153. PMID: 28036408; PMCID: PMC5201282.",Myotis escalerai betaherpesvirus 1 MescBHV1,,NA
1075,Myotis_escalerai,Viruses,Herpesviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Pozo et al. (2016),"Pozo F, Juste J, VÃ¡zquez-MorÃ³n S, Aznar-LÃ³pez C, IbÃ¡Ã±ez C, Garin I, Aihartza J, Casas I, Tenorio A, EchevarrÃ­a JE. Identification of Novel Betaherpesviruses in Iberian Bats Reveals Parallel Evolution. PLoS One. 2016 Dec 30;11(12):e0169153. doi: 10.1371/journal.pone.0169153. PMID: 28036408; PMCID: PMC5201282.",Myotis escalerai betaherpesvirus 2 MescBHV2,,NA
1076,Myotis_myotis,Viruses,Adenoviridae,NA,NA,NA,Uncertain,NA,NA,NA,NA,NA,Hungary,Vidovszky et al. (2015),"Vidovszky MZ, Kohl C, Boldogh S, GÃ¶rfÃ¶l T, Wibbelt G, Kurth A, Harrach B. Random sampling of the Central European bat fauna reveals the existence of numerous hitherto unknown adenoviruses. Acta Vet Hung. 2015 Dec;63(4):508-25. doi: 10.1556/004.2015.047. PMID: 26599097.",greater mouse-eared bat adenovirus 1 BS16,,NA
1077,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,FalcÃ³n et al. (2011),"FalcÃ³n A, VÃ¡zquez-MorÃ³n S, Casas I, Aznar C, Ruiz G, Pozo F, Perez-BreÃ±a P, Juste J, IbÃ¡Ã±ez C, Garin I, Aihartza J, EchevarrÃ­a JE. Detection of alpha and betacoronaviruses in multiple Iberian bat species. Arch Virol. 2011 Oct;156(10):1883-90. doi: 10.1007/s00705-011-1057-1. Epub 2011 Jul 16. PMID: 21766197; PMCID: PMC3181409.",Alphacoronavirus M.myo/I/Spain/2007,,NA
1078,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Italy,Rizzo et al. (2017),"Rizzo F, Edenborough KM, Toffoli R, Culasso P, Zoppi S, Dondo A, Robetto S, Rosati S, Lander A, Kurth A, Orusa R, Bertolotti L, Mandola ML. Coronavirus and paramyxovirus in bats from Northwest Italy. BMC Vet Res. 2017 Dec 22;13(1):396. doi: 10.1186/s12917-017-1307-x. PMID: 29273042; PMCID: PMC5741894.",Bat coronavirus Mmyo4658_IT_16,,NA
1079,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Italy,Rizzo et al. (2017),"Rizzo F, Edenborough KM, Toffoli R, Culasso P, Zoppi S, Dondo A, Robetto S, Rosati S, Lander A, Kurth A, Orusa R, Bertolotti L, Mandola ML. Coronavirus and paramyxovirus in bats from Northwest Italy. BMC Vet Res. 2017 Dec 22;13(1):396. doi: 10.1186/s12917-017-1307-x. PMID: 29273042; PMCID: PMC5741894.",Bat coronavirus Mmyo4663_IT_16,,NA
1080,Myotis_myotis,Viruses,Adenoviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2011),"Drexler JF, Corman VM, Wegner T, Tateno AF, Zerbinati RM, Gloza-Rausch F, Seebens A, MÃ¼ller MA, Drosten C. Amplification of emerging viruses in a bat colony. Emerg Infect Dis. 2011 Mar;17(3):449-56. doi: 10.3201/eid1703.100526. PMID: 21392436; PMCID: PMC3165994.",Bat adenovirus N78-28/Germany/2008,,NA
1081,Myotis_myotis,Viruses,Astroviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2011),"Drexler JF, Corman VM, Wegner T, Tateno AF, Zerbinati RM, Gloza-Rausch F, Seebens A, MÃ¼ller MA, Drosten C. Amplification of emerging viruses in a bat colony. Emerg Infect Dis. 2011 Mar;17(3):449-56. doi: 10.3201/eid1703.100526. PMID: 21392436; PMCID: PMC3165994.",Bat astrovirus N58-42/Germany/2008,,NA
1082,Myotis_myotis,Viruses,Astroviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2011),"Drexler JF, Corman VM, Wegner T, Tateno AF, Zerbinati RM, Gloza-Rausch F, Seebens A, MÃ¼ller MA, Drosten C. Amplification of emerging viruses in a bat colony. Emerg Infect Dis. 2011 Mar;17(3):449-56. doi: 10.3201/eid1703.100526. PMID: 21392436; PMCID: PMC3165994.",Bat astrovirus N58-49/Germany/2008,,NA
1083,Myotis_myotis,Viruses,Astroviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2011),"Drexler JF, Corman VM, Wegner T, Tateno AF, Zerbinati RM, Gloza-Rausch F, Seebens A, MÃ¼ller MA, Drosten C. Amplification of emerging viruses in a bat colony. Emerg Infect Dis. 2011 Mar;17(3):449-56. doi: 10.3201/eid1703.100526. PMID: 21392436; PMCID: PMC3165994.",Bat astrovirus N78-02/Germany/2008,,NA
1084,Myotis_myotis,Viruses,Astroviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2011),"Drexler JF, Corman VM, Wegner T, Tateno AF, Zerbinati RM, Gloza-Rausch F, Seebens A, MÃ¼ller MA, Drosten C. Amplification of emerging viruses in a bat colony. Emerg Infect Dis. 2011 Mar;17(3):449-56. doi: 10.3201/eid1703.100526. PMID: 21392436; PMCID: PMC3165994.",Bat astrovirus N78-04/Germany/2008,,NA
1085,Myotis_myotis,Viruses,Astroviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2011),"Drexler JF, Corman VM, Wegner T, Tateno AF, Zerbinati RM, Gloza-Rausch F, Seebens A, MÃ¼ller MA, Drosten C. Amplification of emerging viruses in a bat colony. Emerg Infect Dis. 2011 Mar;17(3):449-56. doi: 10.3201/eid1703.100526. PMID: 21392436; PMCID: PMC3165994.",Bat astrovirus N78-10/Germany/2008,,NA
1086,Myotis_myotis,Viruses,Astroviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2011),"Drexler JF, Corman VM, Wegner T, Tateno AF, Zerbinati RM, Gloza-Rausch F, Seebens A, MÃ¼ller MA, Drosten C. Amplification of emerging viruses in a bat colony. Emerg Infect Dis. 2011 Mar;17(3):449-56. doi: 10.3201/eid1703.100526. PMID: 21392436; PMCID: PMC3165994.",Bat astrovirus N78-46/Germany/2008,,NA
1087,Myotis_myotis,Viruses,Astroviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2011),"Drexler JF, Corman VM, Wegner T, Tateno AF, Zerbinati RM, Gloza-Rausch F, Seebens A, MÃ¼ller MA, Drosten C. Amplification of emerging viruses in a bat colony. Emerg Infect Dis. 2011 Mar;17(3):449-56. doi: 10.3201/eid1703.100526. PMID: 21392436; PMCID: PMC3165994.",Bat astrovirus N78-47/Germany/2008,,NA
1088,Myotis_myotis,Viruses,Astroviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2011),"Drexler JF, Corman VM, Wegner T, Tateno AF, Zerbinati RM, Gloza-Rausch F, Seebens A, MÃ¼ller MA, Drosten C. Amplification of emerging viruses in a bat colony. Emerg Infect Dis. 2011 Mar;17(3):449-56. doi: 10.3201/eid1703.100526. PMID: 21392436; PMCID: PMC3165994.",Bat astrovirus N78-49/Germany/2008,,NA
1089,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2011),"Drexler JF, Corman VM, Wegner T, Tateno AF, Zerbinati RM, Gloza-Rausch F, Seebens A, MÃ¼ller MA, Drosten C. Amplification of emerging viruses in a bat colony. Emerg Infect Dis. 2011 Mar;17(3):449-56. doi: 10.3201/eid1703.100526. PMID: 21392436; PMCID: PMC3165994.",Bat coronavirus N78-10/Germany/2008,,NA
1090,Myotis_myotis,Viruses,Paramyxoviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2012),"Drexler JF, Corman VM, MÃ¼ller MA, Maganga GD, Vallo P, Binger T, Gloza-Rausch F, Cottontail VM, Rasche A, Yordanov S, Seebens A, KnÃ¶rnschild M, Oppong S, Adu Sarkodie Y, Pongombo C, Lukashev AN, Schmidt-Chanasit J, StÃ¶cker A, Carneiro AJ, Erbar S, Maisner A, Fronhoffs F, Buettner R, Kalko EK, Kruppa T, Franke CR, Kallies R, Yandoko ER, Herrler G, Reusken C, Hassanin A, KrÃ¼ger DH, Matthee S, Ulrich RG, Leroy EM, Drosten C. Bats host major mammalian paramyxoviruses. Nat Commun. 2012 Apr 24;3:796. doi: 10.1038/ncomms1796. Erratum in: Nat Commun. 2014;5:3032. Cottontail, Veronika M [added]; KnÃ¶rnschild, Mirjam [added]. PMID: 22531181; PMCID: PMC3343228.",Bat Paramyxovirus Myo_myo/N78-14/GER/2008 BatPV/Myo_myo/N78-14/GER/2008,,NA
1091,Myotis_myotis,Viruses,Paramyxoviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2012),"Drexler JF, Corman VM, MÃ¼ller MA, Maganga GD, Vallo P, Binger T, Gloza-Rausch F, Cottontail VM, Rasche A, Yordanov S, Seebens A, KnÃ¶rnschild M, Oppong S, Adu Sarkodie Y, Pongombo C, Lukashev AN, Schmidt-Chanasit J, StÃ¶cker A, Carneiro AJ, Erbar S, Maisner A, Fronhoffs F, Buettner R, Kalko EK, Kruppa T, Franke CR, Kallies R, Yandoko ER, Herrler G, Reusken C, Hassanin A, KrÃ¼ger DH, Matthee S, Ulrich RG, Leroy EM, Drosten C. Bats host major mammalian paramyxoviruses. Nat Commun. 2012 Apr 24;3:796. doi: 10.1038/ncomms1796. Erratum in: Nat Commun. 2014;5:3032. Cottontail, Veronika M [added]; KnÃ¶rnschild, Mirjam [added]. PMID: 22531181; PMCID: PMC3343228.",Bat Paramyxovirus Myo_myo/N78-16/GER/2008 BatPV/Myo_myo/N78-16/GER/2008,,NA
1092,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 00-083,,NA
1093,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 00-099,,NA
1094,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 00-103,,NA
1095,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 00-107,,NA
1096,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 00-119,,NA
1097,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 01-076,,NA
1098,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 01-077,,NA
1099,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 02-078,,NA
1100,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 02-085,,NA
1101,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 03-085,,NA
1102,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 03-093,,NA
1103,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 03-097,,NA
1104,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 03-125,,NA
1105,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 03-247,,NA
1106,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 03-254,,NA
1107,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 03-292,,NA
