,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
532,Myotis_blythii,CriticalFeedingAreasOpenHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
533,Myotis_blythii,CriticalFeedingAreasUrbanParKGarden,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
534,Myotis_brandtii,CriticalFeedingAreasForest,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
535,Myotis_brandtii,CriticalFeedingAreasWoodedRiparianHabitat,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
536,Myotis_brandtii,CriticalFeedingAreasWetland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
537,Myotis_brandtii,CriticalFeedingAreasWaterBodies,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
538,Myotis_brandtii,CriticalFeedingAreasGrassland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
539,Myotis_brandtii,CriticalFeedingAreasHedgerows,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
540,Myotis_brandtii,CriticalFeedingAreasOrchard,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
541,Myotis_brandtii,CriticalFeedingAreasShrubland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
542,Myotis_brandtii,CriticalFeedingAreasOpenHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
543,Myotis_brandtii,CriticalFeedingAreasUrbanParKGarden,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
544,Myotis_capaccinii,CriticalFeedingAreasForest,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
545,Myotis_capaccinii,CriticalFeedingAreasWoodedRiparianHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
546,Myotis_capaccinii,CriticalFeedingAreasWetland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
547,Myotis_capaccinii,CriticalFeedingAreasWaterBodies,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
548,Myotis_capaccinii,CriticalFeedingAreasGrassland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
549,Myotis_capaccinii,CriticalFeedingAreasHedgerows,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
550,Myotis_capaccinii,CriticalFeedingAreasOrchard,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
551,Myotis_capaccinii,CriticalFeedingAreasShrubland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
552,Myotis_capaccinii,CriticalFeedingAreasOpenHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
553,Myotis_capaccinii,CriticalFeedingAreasUrbanParKGarden,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
554,Myotis_crypticus,CriticalFeedingAreasForest,Y,NA,NA,NA,Modelling,NA,NA,NA,NA,NA,IberianPeninsula,Novella-Fernandez et al. (2020),"Novella-Fernandez, R., Ibañez, C., Juste, J., Clare, E.L., Doncaster, C.P. & Razgour, O. (2020) Trophic resource partitioning drives fine‐scale coexistence in cryptic bat species. Ecology and evolution, 10, 14122-14136.",NA,NA,NA
555,Myotis_crypticus,CriticalFeedingAreasWoodedRiparianHabitat,N,NA,NA,NA,Modelling,NA,NA,NA,NA,NA,IberianPeninsula,Novella-Fernandez et al. (2020),"Novella-Fernandez, R., Ibañez, C., Juste, J., Clare, E.L., Doncaster, C.P. & Razgour, O. (2020) Trophic resource partitioning drives fine‐scale coexistence in cryptic bat species. Ecology and evolution, 10, 14122-14136.",NA,NA,NA
556,Myotis_crypticus,CriticalFeedingAreasWetland,N,NA,NA,NA,Modelling,NA,NA,NA,NA,NA,IberianPeninsula,Novella-Fernandez et al. (2020),"Novella-Fernandez, R., Ibañez, C., Juste, J., Clare, E.L., Doncaster, C.P. & Razgour, O. (2020) Trophic resource partitioning drives fine‐scale coexistence in cryptic bat species. Ecology and evolution, 10, 14122-14136.",NA,NA,NA
557,Myotis_crypticus,CriticalFeedingAreasWaterBodies,N,NA,NA,NA,Modelling,NA,NA,NA,NA,NA,IberianPeninsula,Novella-Fernandez et al. (2020),"Novella-Fernandez, R., Ibañez, C., Juste, J., Clare, E.L., Doncaster, C.P. & Razgour, O. (2020) Trophic resource partitioning drives fine‐scale coexistence in cryptic bat species. Ecology and evolution, 10, 14122-14136.",NA,NA,NA
558,Myotis_crypticus,CriticalFeedingAreasGrassland,N,NA,NA,NA,Modelling,NA,NA,NA,NA,NA,IberianPeninsula,Novella-Fernandez et al. (2020),"Novella-Fernandez, R., Ibañez, C., Juste, J., Clare, E.L., Doncaster, C.P. & Razgour, O. (2020) Trophic resource partitioning drives fine‐scale coexistence in cryptic bat species. Ecology and evolution, 10, 14122-14136.",NA,NA,NA
559,Myotis_crypticus,CriticalFeedingAreasHedgerows,N,NA,NA,NA,Modelling,NA,NA,NA,NA,NA,IberianPeninsula,Novella-Fernandez et al. (2020),"Novella-Fernandez, R., Ibañez, C., Juste, J., Clare, E.L., Doncaster, C.P. & Razgour, O. (2020) Trophic resource partitioning drives fine‐scale coexistence in cryptic bat species. Ecology and evolution, 10, 14122-14136.",NA,NA,NA
560,Myotis_crypticus,CriticalFeedingAreasOrchard,N,NA,NA,NA,Modelling,NA,NA,NA,NA,NA,IberianPeninsula,Novella-Fernandez et al. (2020),"Novella-Fernandez, R., Ibañez, C., Juste, J., Clare, E.L., Doncaster, C.P. & Razgour, O. (2020) Trophic resource partitioning drives fine‐scale coexistence in cryptic bat species. Ecology and evolution, 10, 14122-14136.",NA,NA,NA
561,Myotis_crypticus,CriticalFeedingAreasShrubland,N,NA,NA,NA,Modelling,NA,NA,NA,NA,NA,IberianPeninsula,Novella-Fernandez et al. (2020),"Novella-Fernandez, R., Ibañez, C., Juste, J., Clare, E.L., Doncaster, C.P. & Razgour, O. (2020) Trophic resource partitioning drives fine‐scale coexistence in cryptic bat species. Ecology and evolution, 10, 14122-14136.",NA,NA,NA
562,Myotis_crypticus,CriticalFeedingAreasOpenHabitat,N,NA,NA,NA,Modelling,NA,NA,NA,NA,NA,IberianPeninsula,Novella-Fernandez et al. (2020),"Novella-Fernandez, R., Ibañez, C., Juste, J., Clare, E.L., Doncaster, C.P. & Razgour, O. (2020) Trophic resource partitioning drives fine‐scale coexistence in cryptic bat species. Ecology and evolution, 10, 14122-14136.",NA,NA,NA
563,Myotis_crypticus,CriticalFeedingAreasUrbanParKGarden,N,NA,NA,NA,Modelling,NA,NA,NA,NA,NA,IberianPeninsula,Novella-Fernandez et al. (2020),"Novella-Fernandez, R., Ibañez, C., Juste, J., Clare, E.L., Doncaster, C.P. & Razgour, O. (2020) Trophic resource partitioning drives fine‐scale coexistence in cryptic bat species. Ecology and evolution, 10, 14122-14136.",NA,NA,NA
564,Myotis_dasycneme,CriticalFeedingAreasForest,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
565,Myotis_dasycneme,CriticalFeedingAreasWoodedRiparianHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
566,Myotis_dasycneme,CriticalFeedingAreasWetland,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
567,Myotis_dasycneme,CriticalFeedingAreasWaterBodies,Y,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
568,Myotis_dasycneme,CriticalFeedingAreasGrassland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
569,Myotis_dasycneme,CriticalFeedingAreasHedgerows,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
570,Myotis_dasycneme,CriticalFeedingAreasOrchard,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
571,Myotis_dasycneme,CriticalFeedingAreasShrubland,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
572,Myotis_dasycneme,CriticalFeedingAreasOpenHabitat,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
573,Myotis_dasycneme,CriticalFeedingAreasUrbanParKGarden,N,NA,NA,NA,Expert_evaluation,NA,NA,NA,NA,NA,Europe,Kyheröinen et al. (2019),"Kyheröinen, E.M., Aulagnier, S., Dekker, J., Dubourg-Savage, M.-J.,  Ferrer, B., Gazaryan, S., Georgiakakis, P., Hamidovic, D., Harbusch, C., Haysom, K., Jahelková, H., Kervyn, T., Koch, M., Lundy, M., Marnell, F., Mitchell-Jones, A., Pir, J., Russo, D., Schofield, H., Syvertsen, P.O. & Tsoar, A. (2019) Guidance on the conservation and management of critical feeding areas and commuting routes for bats. EUROBATS Publication Series No. 9. UNEP/EUROBATS Secretariat, Bonn, Germany, 109 pp.",NA,NA,NA
